source,target,length_m,highway,osm_way_id
7140277549,261333401,10.493,primary,435396660
401484910,4333087168,73.184,primary,435396661
261172179,4333087164,71.803,primary,435396662
4333087167,7140277545,15.181,primary,435396663
7140277545,401484910,14.182,primary,435396663
4333087164,7140277544,17.248,primary,435396664
7140277544,261172180,11.939,primary,435396664
261172177,7140277546,87.715,primary,435396665
7140277546,261172178,13.314,primary,435396665
261172178,7625088794,58.241,primary,435396665
7625088794,4333087166,15.757,primary,435396665
261138991,5496065780,21.353,primary,435396666
5496065780,5496065782,23.452,primary,435396666
5496065782,7140277542,41.44,primary,435396666
7140277542,261172181,15.279,primary,435396666
261172181,4332885767,74.603,primary,435396666
261172175,9259662679,120.512,primary,435396667
261223099,4333087170,45.884,primary,435396668
4333087170,5496065763,15.036,primary,435396668
5496065763,7140277547,27.928,primary,435396668
7140277547,401484912,12.104,primary,435396668
4333087180,4333087179,30.489,primary_link,435396669
4333087179,4333087178,11.112,primary_link,435396669
4333087178,4333087177,15.698,primary_link,435396669
4333087177,4333087176,9.233,primary_link,435396669
4333087176,401484912,7.547,primary_link,435396669
4333087170,4333087171,28.464,primary_link,435396670
4333087171,4333087172,10.324,primary_link,435396670
4333087172,4333087173,7.033,primary_link,435396670
4333087173,4333087174,10.336,primary_link,435396670
4333087174,4333087175,7.578,primary_link,435396670
4333087175,261172176,5.929,primary_link,435396670
250755872,250755873,55.753,primary,435397239
250755873,4333091996,32.801,primary,435397239
1638702869,250755875,48.503,primary,435397240
250755875,258964147,9.933,primary,435397240
259745404,4333091994,29.79,secondary,435397241
4333091994,259745404,29.79,secondary,435397241
250755791,5689472427,9.308,secondary,435397242
5689472427,250755791,9.308,secondary,435397242
5689472427,6961063044,12.364,secondary,435397242
6961063044,5689472427,12.364,secondary,435397242
6961063044,4333091998,15.834,secondary,435397242
4333091998,6961063044,15.834,secondary,435397242
4333091872,5689448020,51.229,secondary,435397243
5689448020,4333091872,51.229,secondary,435397243
5689448020,264429560,11.05,secondary,435397243
264429560,5689448020,11.05,secondary,435397243
2291929269,250755793,12.012,secondary,435397244
250755793,2291929269,12.012,secondary,435397244
250755798,6595631538,9.917,secondary,435397245
6595631538,250755798,9.917,secondary,435397245
6595631538,6952394647,13.837,secondary,435397245
6952394647,6595631538,13.837,secondary,435397245
6952394647,4333091841,10.25,secondary,435397245
4333091841,6952394647,10.25,secondary,435397245
4333091857,6952394648,25.943,secondary,435397246
6952394648,4333091857,25.943,secondary,435397246
6952394648,6595631544,8.251,secondary,435397246
6595631544,6952394648,8.251,secondary,435397246
6595631544,250755798,10.117,secondary,435397246
250755798,6595631544,10.117,secondary,435397246
366593181,5689474376,8.69,secondary,435397247
5689474376,366593181,8.69,secondary,435397247
5689474376,6952730918,13.669,secondary,435397247
6952730918,5689474376,13.669,secondary,435397247
6952730918,4333091862,17.725,secondary,435397247
4333091862,6952730918,17.725,secondary,435397247
6080892599,6961063042,6.046,secondary,435397248
6961063042,6080892599,6.046,secondary,435397248
6961063042,4333091888,8.345,secondary,435397248
4333091888,6961063042,8.345,secondary,435397248
4333091888,5689454761,11.224,secondary,435397248
5689454761,4333091888,11.224,secondary,435397248
5689454761,250755794,10.37,secondary,435397248
250755794,5689454761,10.37,secondary,435397248
262072125,6744960438,7.791,secondary,435397249
6744960438,262072125,7.791,secondary,435397249
6744960438,6961247526,19.42,secondary,435397249
6961247526,6744960438,19.42,secondary,435397249
6961247526,4333092002,22.727,secondary,435397249
4333092002,6961247526,22.727,secondary,435397249
264430370,5689474124,5.372,secondary,435397250
5689474124,264430370,5.372,secondary,435397250
5689474124,4333092000,19.953,secondary,435397250
4333092000,5689474124,19.953,secondary,435397250
4333091992,6080892607,46.08,secondary,435397251
6080892607,4333091992,46.08,secondary,435397251
6080892607,6080892599,109.116,secondary,435397251
6080892599,6080892607,109.116,secondary,435397251
4333091998,6961063043,41.34,secondary,435397252
6961063043,4333091998,41.34,secondary,435397252
6961063043,262071892,17.139,secondary,435397252
262071892,6961063043,17.139,secondary,435397252
262071892,6604745654,99.193,secondary,435397252
6604745654,262071892,99.193,secondary,435397252
6604745654,259745404,26.289,secondary,435397252
259745404,6604745654,26.289,secondary,435397252
4333091862,366593182,20.514,secondary,435397253
366593182,4333091862,20.514,secondary,435397253
366593182,9234166792,34.053,secondary,435397253
9234166792,366593182,34.053,secondary,435397253
9234166792,9234166784,16.027,secondary,435397253
9234166784,9234166792,16.027,secondary,435397253
9234166784,6952730913,95.318,secondary,435397253
6952730913,9234166784,95.318,secondary,435397253
6952730913,6952730915,14.861,secondary,435397253
6952730915,6952730913,14.861,secondary,435397253
6952730915,366593183,8.163,secondary,435397253
366593183,6952730915,8.163,secondary,435397253
366593183,6952730916,4.998,secondary,435397253
6952730916,366593183,4.998,secondary,435397253
6952730916,7330451402,5.72,secondary,435397253
7330451402,6952730916,5.72,secondary,435397253
7330451402,6952730914,4.487,secondary,435397253
6952730914,7330451402,4.487,secondary,435397253
6952730914,5263979286,25.123,secondary,435397253
5263979286,6952730914,25.123,secondary,435397253
5263979286,5665802773,48.011,secondary,435397253
5665802773,5263979286,48.011,secondary,435397253
5665802773,4333091857,75.252,secondary,435397253
4333091857,5665802773,75.252,secondary,435397253
4333092002,6961247525,144.841,secondary,435397254
6961247525,4333092002,144.841,secondary,435397254
6961247525,5689496680,20.512,secondary,435397254
5689496680,6961247525,20.512,secondary,435397254
5689496680,6961247524,11.275,secondary,435397254
6961247524,5689496680,11.275,secondary,435397254
6961247524,264430370,4.073,secondary,435397254
264430370,6961247524,4.073,secondary,435397254
4333091859,7612557603,42.535,secondary,435397255
7612557603,4333091859,42.535,secondary,435397255
7612557603,102708201,12.054,secondary,435397255
102708201,7612557603,12.054,secondary,435397255
102708201,7612557606,10.976,secondary,435397256
7612557606,102708201,10.976,secondary,435397256
7612557606,4333091860,30.564,secondary,435397256
4333091860,7612557606,30.564,secondary,435397256
4333091863,5689513360,42.056,secondary,435397257
5689513360,4333091863,42.056,secondary,435397257
5689513360,263984906,8.88,secondary,435397257
263984906,5689513360,8.88,secondary,435397257
4333091860,935894931,61.904,secondary,435397258
935894931,4333091860,61.904,secondary,435397258
935894931,5493383084,13.022,secondary,435397258
5493383084,935894931,13.022,secondary,435397258
5493383084,4333091863,86.81,secondary,435397258
4333091863,5493383084,86.81,secondary,435397258
263984906,5689441643,6.148,secondary,435397259
5689441643,263984906,6.148,secondary,435397259
5689441643,2387185358,19.489,secondary,435397259
2387185358,5689441643,19.489,secondary,435397259
2387185358,2387185318,66.08,secondary,435397259
2387185318,2387185358,66.08,secondary,435397259
2387185318,2387185283,62.136,secondary,435397259
2387185283,2387185318,62.136,secondary,435397259
2387185283,263985031,107.777,secondary,435397259
263985031,2387185283,107.777,secondary,435397259
356019385,4333091835,38.971,secondary,435397260
4333091835,356019385,38.971,secondary,435397260
4333091838,5872326433,8.834,secondary,435397261
5872326433,4333091838,8.834,secondary,435397261
5872326433,7612557618,27.195,secondary,435397261
7612557618,5872326433,27.195,secondary,435397261
7612557618,102713547,10.365,secondary,435397261
102713547,7612557618,10.365,secondary,435397261
262368836,5872278049,21.068,secondary,435397262
5872278049,262368836,21.068,secondary,435397262
5872278049,4333091997,4.465,secondary,435397262
4333091997,5872278049,4.465,secondary,435397262
4333092001,5872218339,11.263,secondary,435397263
5872218339,4333092001,11.263,secondary,435397263
5872218339,102686388,12.762,secondary,435397263
102686388,5872218339,12.762,secondary,435397263
102686388,5872218340,15.061,secondary,435397264
5872218340,102686388,15.061,secondary,435397264
5872218340,4333092003,10.04,secondary,435397264
4333092003,5872218340,10.04,secondary,435397264
4333091995,5872278048,14.993,secondary,435397265
5872278048,4333091995,14.993,secondary,435397265
5872278048,262368836,10.184,secondary,435397265
262368836,5872278048,10.184,secondary,435397265
102713547,7612557619,8.852,secondary,435397266
7612557619,102713547,8.852,secondary,435397266
7612557619,4333091854,23.76,secondary,435397266
4333091854,7612557619,23.76,secondary,435397266
4333091868,5872303725,18.404,secondary,435397267
5872303725,4333091868,18.404,secondary,435397267
5872303725,6509327744,6.387,secondary,435397267
6509327744,5872303725,6.387,secondary,435397267
6509327744,35313351,9.686,secondary,435397267
35313351,6509327744,9.686,secondary,435397267
4333092003,265641326,177.095,secondary,435397268
265641326,4333092003,177.095,secondary,435397268
265641326,5872202185,12.816,secondary,435397268
5872202185,265641326,12.816,secondary,435397268
5872202185,5872202186,15.615,secondary,435397268
5872202186,5872202185,15.615,secondary,435397268
5872202186,5493253472,43.468,secondary,435397268
5493253472,5872202186,43.468,secondary,435397268
5493253472,6205073049,38.425,secondary,435397268
6205073049,5493253472,38.425,secondary,435397268
6205073049,4334522154,67.918,secondary,435397268
4334522154,6205073049,67.918,secondary,435397268
4333091997,7138434418,74.814,secondary,435397269
7138434418,4333091997,74.814,secondary,435397269
7138434418,5493365248,99.593,secondary,435397269
5493365248,7138434418,99.593,secondary,435397269
5493365248,5493365251,22.702,secondary,435397269
5493365251,5493365248,22.702,secondary,435397269
5493365251,5493365246,7.941,secondary,435397269
5493365246,5493365251,7.941,secondary,435397269
5493365246,5872218337,4.143,secondary,435397269
5872218337,5493365246,4.143,secondary,435397269
5872218337,5872218338,8.108,secondary,435397269
5872218338,5872218337,8.108,secondary,435397269
5872218338,7506201268,13.139,secondary,435397269
7506201268,5872218338,13.139,secondary,435397269
7506201268,4333092001,203.339,secondary,435397269
4333092001,7506201268,203.339,secondary,435397269
4333091866,5689513354,31.128,secondary,435397270
5689513354,4333091866,31.128,secondary,435397270
5689513354,265642209,7.664,secondary,435397270
265642209,5689513354,7.664,secondary,435397270
265642209,102708202,15.917,secondary,435397270
102708202,265642209,15.917,secondary,435397270
4333091867,2903247480,6.132,secondary,435397271
2903247480,4333091867,6.132,secondary,435397271
2903247480,5872303724,20.079,secondary,435397271
5872303724,2903247480,20.079,secondary,435397271
5872303724,4333091868,4.209,secondary,435397271
4333091868,5872303724,4.209,secondary,435397271
4333091864,5689480379,23.803,secondary,435397272
5689480379,262072286,8.875,secondary,435397272
4333091869,6080403289,50.69,secondary,435397273
6080403289,2291929261,10.416,secondary,435397273
262072286,5689480381,5.242,secondary,435397274
5689480381,4333091858,172.671,secondary,435397274
2291929259,5689448982,9.775,secondary,435397275
5689448982,6082932308,35.368,secondary,435397275
6082932308,6082932303,28.859,secondary,435397275
6082932303,4333091865,58.006,secondary,435397275
4333091858,7342408428,29.886,secondary,435397276
7342408428,262072379,6.186,secondary,435397276
2291929260,5689486450,8.062,secondary,435397277
5689486450,5487230169,48.392,secondary,435397277
5487230169,9158345095,76.152,secondary,435397277
4333091861,5689448981,20.915,secondary,435397278
5689448981,2291929259,6.409,secondary,435397278
4333091837,6595631576,65.903,secondary,435397279
6595631576,2291929257,9.532,secondary,435397279
4333091865,5689486448,24.038,secondary,435397280
5689486448,2291929260,6.487,secondary,435397280
4333091856,6595631558,29.564,secondary,435397281
6595631558,102713551,9.496,secondary,435397281
2291929256,4333091837,10.628,secondary,435397282
262072379,7342408427,4.498,secondary,435397283
7342408427,4333091856,164.534,secondary,435397283
9263008649,4333091864,79.194,secondary,435397284
4333091989,6080401184,23.732,primary,435397285
6080401184,102680965,15.936,primary,435397285
2291929261,6080403285,13.082,primary,435397286
6080403285,4333091990,122.731,primary,435397286
250755868,258487909,146.392,motorway,435397287
258487909,26098169,142.331,motorway,435397287
26098169,26098219,127.63,motorway,435397287
26098219,26098170,155.686,motorway,435397287
26098170,258487917,109.629,motorway,435397287
258487917,9237824692,101.216,motorway,435397287
250755854,258487916,265.371,motorway,435397288
1964076460,4333091839,14.44,secondary,435397289
4333091839,1964076460,14.44,secondary,435397289
4333091840,7330451403,16.391,secondary,435397290
7330451403,4333091840,16.391,secondary,435397290
7330451403,4043180077,6.49,secondary,435397290
4043180077,7330451403,6.49,secondary,435397290
4043180077,250755813,4.223,secondary,435397291
250755813,4043180077,4.223,secondary,435397291
250755813,7330451399,7.682,secondary,435397291
7330451399,250755813,7.682,secondary,435397291
7330451399,4333091836,13.89,secondary,435397291
4333091836,7330451399,13.89,secondary,435397291
4337261593,4131040180,17.036,secondary,435397292
4131040180,4337261593,17.036,secondary,435397292
4131040180,4333091840,15.602,secondary,435397292
4333091840,4131040180,15.602,secondary,435397292
4333091849,102708200,24.664,secondary,435397293
102708200,4333091849,24.664,secondary,435397293
4333091853,6595631551,22.156,secondary,435397294
6595631551,4333091853,22.156,secondary,435397294
6595631551,2291929257,8.511,secondary,435397294
2291929257,6595631551,8.511,secondary,435397294
4333091845,345370273,25.488,secondary,435397295
345370273,4333091845,25.488,secondary,435397295
2291929257,102713551,13.317,secondary,435397296
102713551,2291929257,13.317,secondary,435397296
102708200,4333091848,66.68,secondary,435397297
4333091848,102708200,66.68,secondary,435397297
4333091844,4333091843,36.262,secondary,435397298
4333091843,4333091844,36.262,secondary,435397298
4333091847,7612557624,34.583,secondary,435397299
7612557624,4333091847,34.583,secondary,435397299
7612557624,344365298,9.009,secondary,435397299
344365298,7612557624,9.009,secondary,435397299
102713553,7327191702,8.695,secondary,435397300
7327191702,102713553,8.695,secondary,435397300
7327191702,7327191698,13.292,secondary,435397300
7327191698,7327191702,13.292,secondary,435397300
7327191698,4333091855,4.198,secondary,435397300
4333091855,7327191698,4.198,secondary,435397300
102713551,6595631531,9.134,secondary,435397303
6595631531,102713551,9.134,secondary,435397303
6595631531,4333091852,21.347,secondary,435397303
4333091852,6595631531,21.347,secondary,435397303
345370273,4333091844,34.818,secondary,435397307
4333091844,345370273,34.818,secondary,435397307
344365298,7612557627,7.133,secondary,435397310
7612557627,344365298,7.133,secondary,435397310
7612557627,4333091846,33.166,secondary,435397310
4333091846,7612557627,33.166,secondary,435397310
4333091846,4333091845,39.668,secondary,435397313
4333091845,4333091846,39.668,secondary,435397313
4333091851,2480059892,34.723,secondary,435397316
2480059892,4333091851,34.723,secondary,435397316
2480059892,263984850,2.142,secondary,435397316
263984850,2480059892,2.142,secondary,435397316
4333091850,2868988562,40.816,secondary,435397320
2868988562,4333091850,40.816,secondary,435397320
2868988562,4333091849,13.597,secondary,435397320
4333091849,2868988562,13.597,secondary,435397320
4333091842,353809557,1.9,secondary,435397324
353809557,4333091842,1.9,secondary,435397324
353809557,5872341985,9.1,secondary,435397324
5872341985,353809557,9.1,secondary,435397324
4333091843,345370271,102.969,secondary,435397327
345370271,4333091843,102.969,secondary,435397327
345370271,4333091842,96.136,secondary,435397327
4333091842,345370271,96.136,secondary,435397327
4333091852,6509327714,46.1,secondary,435397330
6509327714,4333091852,46.1,secondary,435397330
6509327714,6595631560,34.442,secondary,435397330
6595631560,6509327714,34.442,secondary,435397330
6595631560,263984851,8.04,secondary,435397330
263984851,6595631560,8.04,secondary,435397330
263984851,6595631563,14.885,secondary,435397330
6595631563,263984851,14.885,secondary,435397330
6595631563,6774900637,51.12,secondary,435397330
6774900637,6595631563,51.12,secondary,435397330
6774900637,2480059894,87.462,secondary,435397330
2480059894,6774900637,87.462,secondary,435397330
2480059894,5493396709,55.75,secondary,435397330
5493396709,2480059894,55.75,secondary,435397330
5493396709,4333091851,5.078,secondary,435397330
4333091851,5493396709,5.078,secondary,435397330
250755850,250755851,18.892,primary,435397333
250755793,5689471237,13.567,primary,435397335
5689471237,4333091993,3.596,primary,435397335
4333091991,250755846,5.169,primary,435397337
250755846,250755864,31.299,primary,435397337
250755864,250755847,37.772,primary,435397337
250755847,2207901765,27.748,primary,435397337
2207901765,250755848,24.221,primary,435397337
4333091874,5493365226,1.833,primary,435397340
5493365226,5891546896,30.65,primary,435397340
5891546896,6509327732,1.327,primary,435397340
6509327732,2565028206,8.112,primary,435397340
4333091877,5891546898,29.165,primary,435397345
5891546898,6509327742,5.666,primary,435397345
6509327742,2565028211,9.639,primary,435397345
4333091875,4333091876,17.055,primary,435397348
4333091880,5891514423,17.095,primary,435397349
5891514423,5689509437,4.131,primary,435397349
5689509437,2565028230,13.213,primary,435397349
4333091882,6080403287,17.421,primary,435397350
6080403287,102680965,10.241,primary,435397350
4333091871,6505208324,25.906,primary,435397351
6505208324,4333091871,25.906,primary,435397351
6505208324,35313351,9.83,primary,435397351
35313351,6505208324,9.83,primary,435397351
4333091887,5891514424,9.215,primary,435397352
5891514424,5689509435,11.132,primary,435397352
5689509435,264429937,7.482,primary,435397352
4333091879,2565028227,37.129,primary,435397353
102680962,5701136187,15.463,primary,435397354
5701136187,102680962,15.463,primary,435397354
5701136187,5891556923,7.752,primary,435397354
5891556923,5701136187,7.752,primary,435397354
5891556923,5891556922,14.658,primary,435397354
5891556922,5891556923,14.658,primary,435397354
5891556922,6498955344,18.526,primary,435397354
6498955344,5891556922,18.526,primary,435397354
4333091886,6509327723,22.619,primary,435397355
6509327723,264430062,8.593,primary,435397355
4333091884,6080403290,20.379,secondary,435397356
6080403290,4333091884,20.379,secondary,435397356
6080403290,2291929261,8.526,secondary,435397356
2291929261,6080403290,8.526,secondary,435397356
4333091883,5891546897,13.371,primary,435397357
5891546897,6509327739,6.121,primary,435397357
6509327739,264431126,8.129,primary,435397357
2565028227,4333091880,49.319,primary,435397359
4333091878,5891546900,28.746,primary,435397360
5891546900,6509327726,3.998,primary,435397360
6509327726,2565028221,8.941,primary,435397360
2565028206,6509327728,8.436,primary,435397361
6509327728,4333091875,30.833,primary,435397361
4333091885,6509327736,32.267,primary,435397362
6509327736,102680963,7.358,primary,435397362
264429937,5689509436,12.716,primary,435397363
5689509436,264430217,71.326,primary,435397363
264431126,6509327720,8.427,primary,435397364
6509327720,264430961,92.9,primary,435397364
264430961,4333091881,61.404,primary,435397364
4333091870,5891562064,6.645,primary,435397365
5891562064,4333091870,6.645,primary,435397365
5891562064,2504524022,6.313,primary,435397365
2504524022,5891562064,6.313,primary,435397365
2504524022,4333065103,7.897,primary,435397365
4333065103,2504524022,7.897,primary,435397365
2565028211,6509327743,7.449,primary,435397366
6509327743,8604882281,6.321,primary,435397366
8604882281,5446973922,20.315,primary,435397366
5446973922,2565028215,44.961,primary,435397366
2565028215,4333091878,38.49,primary,435397366
4255745554,5701136189,2.82,primary,435397367
5701136189,102680962,11.532,primary,435397367
4333091876,2565028208,45.347,primary,435397368
2565028208,4333091877,55.807,primary,435397368
35313351,6509327724,9.258,primary,435397369
6509327724,35313351,9.258,primary,435397369
6509327724,5891562065,18.997,primary,435397369
5891562065,6509327724,18.997,primary,435397369
5891562065,4333091870,5.044,primary,435397369
4333091870,5891562065,5.044,primary,435397369
2565028201,2565028204,86.945,primary,435397370
2565028204,5493365229,36.351,primary,435397370
5493365229,4333091874,22.132,primary,435397370
102680963,6509327738,9.878,primary,435397371
6509327738,4255745555,92.072,primary,435397371
4255745555,5891483524,36.262,primary,435397371
5891483524,5891483522,7.392,primary,435397371
5891483522,4333091883,28.764,primary,435397371
4334179168,271528122,47.433,primary,435467063
271528122,4334179168,47.433,primary,435467063
271528122,271528025,88.674,primary,435467063
271528025,271528122,88.674,primary,435467063
271528025,1377653226,34.709,primary,435467063
1377653226,271528025,34.709,primary,435467063
1377653226,271528026,39.143,primary,435467063
271528026,1377653226,39.143,primary,435467063
271528026,1377653230,41.127,primary,435467063
1377653230,271528026,41.127,primary,435467063
1377653230,261129701,52.186,primary,435467063
261129701,1377653230,52.186,primary,435467063
261129701,261129702,117.585,primary,435467063
261129702,261129701,117.585,primary,435467063
261129702,1377643822,70.421,primary,435467063
1377643822,261129702,70.421,primary,435467063
1377643822,271528027,55.45,primary,435467063
271528027,1377643822,55.45,primary,435467063
271528027,4334179169,44.503,primary,435467063
4334179169,271528027,44.503,primary,435467063
4333833924,8318263816,52.81,primary,435467064
8318263816,4333833924,52.81,primary,435467064
8318263816,1255184876,12.517,primary,435467064
1255184876,8318263816,12.517,primary,435467064
1255184876,8318270818,11.615,primary,435467065
8318270818,1255184876,11.615,primary,435467065
8318270818,8393455699,32.981,primary,435467065
8393455699,8318270818,32.981,primary,435467065
8393455699,4333833925,14.092,primary,435467065
4333833925,8393455699,14.092,primary,435467065
1377646569,261129711,32.375,primary,435467067
261129711,1377646569,32.375,primary,435467067
4333833925,5502246254,186.299,primary,435467068
5502246254,4333833925,186.299,primary,435467068
5502246254,5502246247,23.898,primary,435467068
5502246247,5502246254,23.898,primary,435467068
5502246247,286823876,130.907,primary,435467068
286823876,5502246247,130.907,primary,435467068
286823876,1377646569,67.996,primary,435467068
1377646569,286823876,67.996,primary,435467068
261129715,4333870062,64.882,primary,435470234
4333870062,261129715,64.882,primary,435470234
4333870061,261129715,112.32,primary,435470235
261129715,4333870061,112.32,primary,435470235
288368451,4333870060,67.105,primary,435470236
4333870060,288368451,67.105,primary,435470236
4333870059,5497951940,40.04,primary,435470237
5497951940,4333870059,40.04,primary,435470237
5497951940,5497951934,10.826,primary,435470237
5497951934,5497951940,10.826,primary,435470237
5497951934,288368451,29.736,primary,435470237
288368451,5497951934,29.736,primary,435470237
4333870060,2600826075,136.143,primary,435470238
2600826075,4333870060,136.143,primary,435470238
2600826075,4333870061,492.461,primary,435470238
4333870061,2600826075,492.461,primary,435470238
261129711,1377646591,38.882,primary,435470239
1377646591,261129711,38.882,primary,435470239
1377646591,4333870059,183.188,primary,435470239
4333870059,1377646591,183.188,primary,435470239
4333923770,261252124,39.118,tertiary,435476160
261154210,9309565885,9.534,secondary,435478767
9309565885,261154210,9.534,secondary,435478767
9309565885,4333937192,35.607,secondary,435478767
4333937192,9309565885,35.607,secondary,435478767
261110014,9252301904,53.771,tertiary,435482113
9252301904,261261490,10.225,tertiary,435482113
345098321,9252307218,28.266,tertiary,435483109
9252307218,1308208283,11.187,tertiary,435483109
1308208283,1308208349,11.394,tertiary,435483109
261131102,267460483,87.664,secondary,435486132
267460483,261131102,87.664,secondary,435486132
286476722,4334008690,32.315,secondary,435486133
4334008690,286476722,32.315,secondary,435486133
4334008689,5527925263,9.08,secondary,435486134
5527925263,4334008689,9.08,secondary,435486134
5527925263,286476722,23.413,secondary,435486134
286476722,5527925263,23.413,secondary,435486134
4334008697,6902525233,125.308,tertiary,435486135
6902525233,4334008697,125.308,tertiary,435486135
6902525233,104504029,18.409,tertiary,435486135
104504029,6902525233,18.409,tertiary,435486135
4334023697,3192195998,9.601,primary,435487775
3192195998,4334023697,9.601,primary,435487775
4334023698,6902525250,38.817,primary,435487776
6902525250,4334023698,38.817,primary,435487776
6902525250,104504029,17.749,primary,435487776
104504029,6902525250,17.749,primary,435487776
6290594077,6290594074,89.301,primary,435487777
6290594074,6290594077,89.301,primary,435487777
6290594074,6290594076,11.161,primary,435487777
6290594076,6290594074,11.161,primary,435487777
6290594076,6290594075,12.32,primary,435487777
6290594075,6290594076,12.32,primary,435487777
356290443,6340822719,19.915,primary,435487778
6340822719,356290443,19.915,primary,435487778
6340822719,6902525268,6.345,primary,435487778
6902525268,6340822719,6.345,primary,435487778
6902525268,4334023698,45.561,primary,435487778
4334023698,6902525268,45.561,primary,435487778
4334023703,356290442,8.522,primary,435487779
356290442,4334023703,8.522,primary,435487779
356290442,6902525263,17.145,primary,435487779
6902525263,356290442,17.145,primary,435487779
6902525263,6902525261,23.838,primary,435487779
6902525261,6902525263,23.838,primary,435487779
6902525261,356290443,25.057,primary,435487779
356290443,6902525261,25.057,primary,435487779
261096324,261262504,28.438,secondary,435489709
261262504,261096324,28.438,secondary,435489709
4334024214,4334024215,6.218,secondary,435489710
4334024215,4334024214,6.218,secondary,435489710
261098598,4334024216,33.521,secondary,435489711
4334024216,261098598,33.521,secondary,435489711
261262504,267460489,48.647,secondary,435489712
267460489,261262504,48.647,secondary,435489712
4334024216,4334024217,45.702,secondary,435489713
4334024217,4334024216,45.702,secondary,435489713
267460489,261288698,28.503,secondary,435489714
261288698,267460489,28.503,secondary,435489714
261288698,4334024214,17.766,secondary,435489714
4334024214,261288698,17.766,secondary,435489714
4334024215,1249611518,13.28,secondary,435489717
1249611518,4334024215,13.28,secondary,435489717
1249611518,261098598,61.794,secondary,435489717
261098598,1249611518,61.794,secondary,435489717
4334024228,286476951,37.031,secondary,435489720
286476951,4334024228,37.031,secondary,435489720
153448383,4334024226,19.676,secondary,435489721
4334024226,153448383,19.676,secondary,435489721
4334024226,4334024227,38.5,secondary,435489722
4334024227,4334024226,38.5,secondary,435489722
286476951,4334024229,11.775,secondary,435489723
4334024229,286476951,11.775,secondary,435489723
1053637998,1937609380,36.23,secondary,435489724
1937609380,1053637998,36.23,secondary,435489724
1937609380,4334024225,2.092,secondary,435489724
4334024225,1937609380,2.092,secondary,435489724
4334024229,5499003346,9.938,secondary,435489725
5499003346,4334024229,9.938,secondary,435489725
5499003346,269679566,31.633,secondary,435489725
269679566,5499003346,31.633,secondary,435489725
269679566,287163484,49.791,secondary,435489725
287163484,269679566,49.791,secondary,435489725
4334024225,2136742344,10.213,secondary,435489726
2136742344,4334024225,10.213,secondary,435489726
2136742344,153448383,17.734,secondary,435489726
153448383,2136742344,17.734,secondary,435489726
104493204,1393762210,8.995,secondary,435489727
1393762210,104493204,8.995,secondary,435489727
1393762210,1053638120,9.927,secondary,435489727
1053638120,1393762210,9.927,secondary,435489727
1053638120,5499003403,19.011,secondary,435489727
5499003403,1053638120,19.011,secondary,435489727
5499003403,2136742446,15.691,secondary,435489727
2136742446,5499003403,15.691,secondary,435489727
2136742446,1053637998,31.947,secondary,435489727
1053637998,2136742446,31.947,secondary,435489727
4334024224,5498831462,104.261,tertiary,435489728
5498831462,4334024224,104.261,tertiary,435489728
261225097,4334094276,46.214,secondary,435496882
4334094276,261225097,46.214,secondary,435496882
261333502,4334094267,124.086,secondary,435496883
4334094267,261333502,124.086,secondary,435496883
4334094267,3601872841,10.89,secondary,435496884
3601872841,4334094267,10.89,secondary,435496884
4334094260,5498711160,8.611,secondary,435496886
5498711160,4334094260,8.611,secondary,435496886
4334094264,261180523,32.261,secondary,435496888
261180523,4334094264,32.261,secondary,435496888
287175029,4334094256,44.779,secondary,435496889
4334094256,287175029,44.779,secondary,435496889
281229802,4334094265,46.753,secondary,435496890
4334094265,281229802,46.753,secondary,435496890
4334094256,4334094257,45.588,secondary,435496891
4334094257,4334094256,45.588,secondary,435496891
4334094257,281229802,0.674,secondary,435496891
281229802,4334094257,0.674,secondary,435496891
353720321,4334094271,54.491,secondary,435496895
4334094271,353720321,54.491,secondary,435496895
286483665,4334094272,42.967,secondary,435496896
4334094272,286483665,42.967,secondary,435496896
261225097,4334094268,49.503,secondary,435496899
4334094268,261225097,49.503,secondary,435496899
261225103,4334094269,44.027,secondary,435496900
4334094269,261225103,44.027,secondary,435496900
4334094271,261225097,52.438,secondary,435496901
261225097,4334094271,52.438,secondary,435496901
4334094270,261225103,42.396,secondary,435496903
261225103,4334094270,42.396,secondary,435496903
4334094272,4334094270,115.887,secondary,435496904
4334094270,4334094272,115.887,secondary,435496904
4334094264,4334094263,15.648,secondary_link,435496909
4334094263,4334094262,10.835,secondary_link,435496909
4334094262,4334094261,21.914,secondary_link,435496909
4334100433,153448387,83.185,secondary,435496994
153448387,4334100433,83.185,secondary,435496994
4334117535,7283569373,10.82,secondary,435498971
7283569373,4334117535,10.82,secondary,435498971
7283569373,4730192557,17.696,secondary,435498971
4730192557,7283569373,17.696,secondary,435498971
4730192566,4334117534,28.286,secondary,435498972
4334117534,4730192566,28.286,secondary,435498972
261170303,5805709198,33.961,secondary,435498973
5805709198,261170303,33.961,secondary,435498973
5805709198,7283569378,72.972,secondary,435498973
7283569378,5805709198,72.972,secondary,435498973
7283569378,261129125,17.275,secondary,435498973
261129125,7283569378,17.275,secondary,435498973
261129125,7283569377,19.708,secondary,435498973
7283569377,261129125,19.708,secondary,435498973
7283569377,261170306,51.608,secondary,435498973
261170306,7283569377,51.608,secondary,435498973
261170306,7283569376,74.796,secondary,435498973
7283569376,261170306,74.796,secondary,435498973
