node_id,lon,lat,x_m,y_m
6530542041,-87.7421983,41.7726149,438314.362,4624796.586
6530542042,-87.7423225,41.7825851,438313.595,4625903.622
6530542046,-87.7421492,41.7771605,438322.798,4625301.228
6530542049,-87.7422471,41.77412,438311.749,4624963.725
6530542050,-87.7421772,41.777981,438321.258,4625392.345
6530542064,-87.7415651,41.7842735,438378.152,4626090.535
6530542066,-87.7421503,41.7711347,438316.934,4624632.211
6530542069,-87.7419533,41.7714075,438333.568,4624662.358
6530542070,-87.7422068,41.7789159,438319.694,4625496.164
6530542071,-87.7423516,41.7773487,438306.158,4625322.268
6530542083,-87.7423741,41.7780344,438304.945,4625398.415
6530563687,-87.7422099,41.7729725,438313.741,4624836.297
6530563695,-87.7424835,41.7820058,438299.661,4625839.421
6530563704,-87.7424722,41.782744,438301.308,4625921.372
6530563707,-87.7422913,41.7827091,438316.307,4625917.367
6530563708,-87.7420683,41.7747844,438327.245,4625037.362
6530563714,-87.7421554,41.7773427,438322.458,4625321.462
6530563716,-87.7419672,41.7718154,438332.804,4624707.655
6530563718,-87.7424866,41.7821188,438299.512,4625851.969
6530563723,-87.7412363,41.7841895,438405.394,4626080.973
6530563731,-87.7423193,41.7823909,438313.675,4625882.059
6530563736,-87.7419586,41.7715626,438333.277,4624679.582
6530563740,-87.7423279,41.7766082,438307.418,4625240.037
6530563741,-87.7422471,41.7802932,438317.664,4625649.108
6530563743,-87.7423457,41.7771761,438306.483,4625303.101
6530563749,-87.7422974,41.7820112,438315.131,4625839.887
6530563767,-87.7419946,41.7726185,438331.296,4624796.839
6530563768,-87.7421307,41.7766149,438323.813,4625240.639
6530563769,-87.741901,41.7713309,438337.842,4624653.816
6530563771,-87.7419819,41.77231,438332.056,4624762.579
6530563774,-87.7421929,41.7784424,438320.395,4625443.583
6530563775,-87.7419442,41.7711378,438334.066,4624632.408
6530563776,-87.7422744,41.7812259,438316.29,4625752.682
6530563778,-87.7413753,41.7842347,438393.886,4626086.091
6530563779,-87.7422453,41.7802339,438317.757,4625642.523
6530563788,-87.7424926,41.7825904,438299.465,4625904.333
6530563797,-87.7420067,41.7729736,438330.63,4624836.273
6530563801,-87.7424856,41.7820823,438299.56,4625847.916
6530563812,-87.7421417,41.7769386,438323.209,4625276.586
6530563813,-87.7423873,41.7784387,438304.236,4625443.312
6530563814,-87.7421814,41.7720957,438315.269,4624738.929
6530563820,-87.7422213,41.7733239,438313.13,4624875.319
6530563822,-87.7422686,41.77478,438310.594,4625037.017
6530563826,-87.7422035,41.7788061,438319.863,4625483.971
6532020943,-87.7618645,41.9698032,436874.172,4646704.192
6532020944,-87.7617958,41.9698686,436879.929,4646711.402
6532020945,-87.7618084,41.9697714,436878.789,4646700.619
6532020946,-87.7622836,41.9703562,436839.993,4646765.9
6532020947,-87.7617045,41.9697125,436887.34,4646694.003
6532020948,-87.7617394,41.9698367,436884.571,4646707.819
6532020950,-87.7622581,41.9705168,436842.265,4646783.712
6532020951,-87.7616052,41.9696562,436895.512,4646687.679
6532020952,-87.7616946,41.9691481,436887.603,4646631.331
6532020953,-87.7624145,41.9703641,436829.155,4646766.873
6532020954,-87.7621679,41.9704691,436849.691,4646778.35
6532020955,-87.7615907,41.9697525,436896.809,4646698.361
6532020956,-87.7616868,41.9698069,436888.9,4646704.471
6532020957,-87.7623339,41.9704428,436835.911,4646775.552
6532020958,-87.7622955,41.9704803,436839.13,4646779.687
6532020959,-87.7615359,41.9697214,436901.319,4646694.867
6532020961,-87.7623255,41.9703153,436836.481,4646761.389
6532020962,-87.7624549,41.9703247,436825.769,4646762.529
6532020963,-87.7616607,41.9696876,436890.945,4646691.206
6532020964,-87.7616361,41.9697782,436893.072,4646701.248
6532020965,-87.7622057,41.9704322,436846.523,4646774.28
6532020967,-87.7623685,41.9702734,436832.877,4646756.769
6532020968,-87.7623733,41.9704043,436832.608,4646771.306
6532020969,-87.7617553,41.9697413,436883.159,4646697.238
6532020970,-87.7622445,41.9703944,436843.27,4646770.112
6534568072,-87.7444984,41.8493396,438196.992,4633316.694
6534568073,-87.7442147,41.8493228,438220.527,4633314.624
6534568074,-87.7446004,41.8493578,438188.543,4633318.788
6537325498,-87.6277866,41.8619405,447895.859,4634638.318
6537325500,-87.627379,41.8612859,447929.158,4634565.392
6538388032,-87.6799999,41.8030171,443510.526,4628129.266
6538408985,-87.7276576,41.7950102,439543.92,4627272.712
6547264459,-87.6084256,41.8238748,449472.823,4630400.447
6547264460,-87.6093202,41.8238993,449398.55,4630403.694
6547918117,-87.6615803,41.8854308,445111.186,4637267.442
6547918126,-87.6623651,41.8858557,445046.438,4637315.12
6547918132,-87.6620946,41.8854222,445068.509,4637266.816
6548570479,-87.651578,41.9664183,446009.372,4646252.989
6548570480,-87.6515538,41.965466,446010.573,4646147.241
6555161056,-87.6164917,41.8455671,448820.25,4632813.64
6555161057,-87.6164743,41.8455414,448821.674,4632810.776
6555410071,-87.7111455,42.0312885,441133.322,4653494.763
6555410072,-87.7111812,42.0311911,441130.277,4653483.973
6555410073,-87.7111937,42.030544,441128.645,4653412.134
6555410074,-87.711202,42.0302344,441127.672,4653377.765
6555410075,-87.7111758,42.0301987,441129.808,4653373.783
6555410076,-87.711014,42.030126,441143.135,4653365.6
6555452045,-87.7223912,42.045373,440215.632,4655066.37
6555452046,-87.7223988,42.0433353,440213.093,4654840.128
6555452047,-87.7224162,42.0431972,440211.523,4654824.807
6555452048,-87.722455,42.0431871,440208.303,4654823.713
6555452049,-87.7224937,42.0431526,440205.067,4654819.909
6555452050,-87.7225072,42.0431167,440203.916,4654815.933
6555452051,-87.7224976,42.043075,440204.672,4654811.296
6555452052,-87.7224724,42.0430476,440206.732,4654808.236
6555452053,-87.7224279,42.0430318,440210.4,4654806.451
6555452054,-87.7223678,42.0430333,440215.375,4654806.575
6555452055,-87.7223233,42.0430606,440219.084,4654809.575
6555452056,-87.722302,42.0430994,440220.883,4654813.869
6555452057,-87.7223097,42.043144,440220.288,4654818.826
6555452058,-87.7223388,42.0431771,440217.91,4654822.521
6555452059,-87.7223775,42.0431958,440214.725,4654824.625
6563486218,-87.6639677,41.7726562,444816.34,4624748.017
6568159725,-87.6061691,41.791662,449634.992,4626822.67
6568356794,-87.6291076,41.8091856,447743.323,4628781.933
6568356795,-87.6287395,41.8091893,447773.902,4628782.12
6569218908,-87.6590268,41.8630277,445303.944,4634778.458
6572706984,-87.6196307,41.8934085,448597.998,4638127.204
6572738987,-87.6194195,41.8934121,448615.521,4638127.477
6572738989,-87.6190024,41.8934194,448650.128,4638128.038
6572738991,-87.6192298,41.8942181,448631.903,4638216.852
6572738993,-87.6198131,41.8942093,448583.509,4638216.224
6573301974,-87.7506606,41.7526641,437591.708,4622587.646
6573301975,-87.751177,41.7526571,437548.769,4622587.243
6573544628,-87.7013891,42.0410744,441949.841,4654574.63
6573544650,-87.7024736,42.0410529,441860.063,4654572.98
6573544656,-87.7030553,42.0410414,441811.908,4654572.098
6573736544,-87.6884641,41.9108086,442903.339,4640102.627
6575569461,-87.7191809,41.7594801,440215.205,4623322.037
6575569462,-87.7190915,41.7572476,440220.565,4623074.111
6579753314,-87.7658706,41.9973278,436569.564,4649763.196
6579753316,-87.761939,41.9976463,436895.501,4649795.654
6579753318,-87.7594425,41.9971973,437101.822,4649743.965
6579753320,-87.7606551,41.9974565,437001.648,4649773.636
6579753323,-87.7656386,41.9972728,436588.724,4649756.918
6579753324,-87.7654244,41.997272,436606.463,4649756.67
6579753329,-87.7580159,41.997195,437219.974,4649742.663
6579753330,-87.7638925,41.9973879,436733.453,4649768.406
6579753331,-87.7622871,41.9973817,436866.409,4649766.533
6579753335,-87.7638405,41.997209,436737.583,4649748.504
6579753336,-87.7636946,41.997275,436749.732,4649755.724
6579753341,-87.7652505,41.9973932,436620.986,4649769.999
6579753343,-87.765681,41.997387,436585.325,4649769.629
6579753344,-87.765788,41.9973875,436576.464,4649769.764
6579753345,-87.7655432,41.9973893,436596.741,4649769.782
6579753349,-87.7639315,41.9972746,436730.111,4649755.855
6579753350,-87.7623018,41.9972073,436865.019,4649747.18
6579753352,-87.7654857,41.9973906,436601.504,4649769.884
6579753356,-87.7654816,41.9972718,436601.726,4649756.691
6579753357,-87.7623756,41.9972745,436858.973,4649754.695
6579753359,-87.7658188,41.9974513,436573.976,4649776.87
6579753360,-87.7642553,41.9960345,436702.064,4649618.406
6579753364,-87.7608628,41.9972082,436984.201,4649746.22
6579753366,-87.7636442,41.997387,436754.017,4649768.122
6579753368,-87.7658227,41.9974534,436573.656,4649777.106
6579753372,-87.7637537,41.9974568,436745.017,4649775.953
6579753373,-87.7592323,41.9974492,437119.48,4649771.779
6579766692,-87.7676371,42.0118958,436437.762,4651381.992
6579766693,-87.7673529,42.0118938,436461.292,4651381.559
6579766694,-87.7673421,42.0120016,436462.294,4651393.52
6579766696,-87.7639986,42.0118443,436738.989,4651373.578
6579766697,-87.7618249,42.0118209,436918.955,4651369.376
6583051634,-87.7609327,41.9021986,436884.755,4639197.456
6589034334,-87.6861939,41.8270196,443017.25,4630798.261
6590071327,-87.7015991,41.8992478,441803.504,4638827.883
6590071330,-87.7067255,41.9101064,441388.208,4640036.981
6590071334,-87.7067604,41.9019593,441377.861,4639132.449
6590071340,-87.7066753,41.8991215,441382.324,4638817.316
6590071342,-87.6971433,41.9084007,442181.366,4639841.097
6590071347,-87.7021488,41.902878,441761.206,4639231.309
6590071348,-87.7067286,41.9064898,441384.643,4639635.439
6590071353,-87.7019536,41.8991624,441774.021,4638818.642
6590071354,-87.7024595,41.8991583,441732.054,4638818.53
6590071357,-87.7017307,41.899338,441792.67,4638837.987
6590071363,-87.7066375,41.9028376,441388.858,4639229.881
6590071370,-87.7070943,41.9101019,441357.618,4640036.734
6590071376,-87.706806,41.8991915,441371.547,4638825.177
6590071378,-87.6981409,41.9030201,442093.766,4639244.373
6590071384,-87.706858,41.910259,441377.359,4640054.015
6590085990,-87.7065728,41.8991935,441390.892,4638825.24
6590085994,-87.7030093,41.8991563,441686.447,4638818.682
6590085996,-87.7069329,41.9028347,441364.354,4639229.761
6590086005,-87.7066799,41.8992839,441382.091,4638835.35
6590086010,-87.7069624,41.9099976,441368.461,4640025.063
6590086012,-87.7024594,41.8993361,441732.224,4638838.271
6590086015,-87.7065861,41.9001417,441390.656,4638930.526
6590099050,-87.6980204,41.9029167,442103.668,4639232.812
6590099055,-87.698131,41.9028023,442094.391,4639220.185
6590099063,-87.69702,41.9029264,442186.654,4639233.214
6590099064,-87.6994617,41.9029033,441984.108,4639232.298
6590099067,-87.7018232,41.9027643,441788.11,4639218.464
6590099068,-87.6993585,41.9027802,441992.557,4639218.56
6590099071,-87.6968882,41.9030394,442197.688,4639245.671
6590099072,-87.6982403,41.9029147,442085.426,4639232.738
6590099074,-87.6967482,41.9029289,442209.2,4639233.308
6590099077,-87.7005635,41.9027783,441892.607,4639219.165
6590099078,-87.6992572,41.9029053,442001.072,4639232.381
6592633130,-87.7716738,41.8654973,435957.191,4635130.553
6595631528,-87.6313117,41.9039099,447637.566,4639300.214
6595631531,-87.6331143,41.9038846,447488.032,4639298.507
6595631533,-87.6298744,41.9039272,447756.793,4639301.258
6595631535,-87.6299928,41.903848,447746.908,4639292.537
6595631538,-87.6314354,41.9038191,447627.231,4639290.208
6595631544,-87.6314404,41.9039995,447626.964,4639310.24
6595631545,-87.6328467,41.9039778,447510.304,4639308.691
6595631551,-87.6327411,41.9038906,447518.992,4639298.944
6595631555,-87.6344366,41.9037802,447378.272,4639287.726
6595631557,-87.6344421,41.9039497,447377.955,4639306.548
6595631558,-87.6330069,41.9039719,447497.012,4639308.134
6595631560,-87.6343423,41.9038614,447386.16,4639296.683
6595631562,-87.6299972,41.9040113,447746.676,4639310.67
6595631563,-87.6346186,41.903856,447363.238,4639296.253
6595631564,-87.6315963,41.9039062,447613.957,4639299.977
6595631568,-87.633001,41.9037997,447497.36,4639289.011
6595631573,-87.6301203,41.9039239,447736.395,4639301.041
6595631576,-87.6328398,41.9038038,447510.734,4639289.367
6595746949,-87.7289139,42.0026264,439635.394,4650324.783
6597120915,-87.6911801,42.0010188,442758.873,4650120.376
6597629437,-87.6436759,41.8874384,446598.326,4637479.044
6598021933,-87.7466401,42.0665843,438229.365,4657438.711
6598021934,-87.7480998,42.070681,438112.581,4657894.628
6598021935,-87.7473575,42.0687826,438172.147,4657683.309
6598021936,-87.7466417,42.0667387,438229.383,4657455.856
6598021937,-87.7465652,42.0642221,438233.272,4657176.379
6598021938,-87.7482446,42.0706316,438100.554,4657889.248
6598021939,-87.7465566,42.0672796,438236.947,4657515.851
6598021940,-87.7466806,42.0649566,438224.437,4657258.015
6598021941,-87.7470159,42.0688461,438200.468,4657690.113
6598021942,-87.7465572,42.0651275,438234.812,4657276.901
6598021943,-87.7467127,42.0640091,438220.862,4657152.836
6598021944,-87.7466009,42.0675033,438233.499,4657540.721
6598021945,-87.7466791,42.0651262,438224.725,4657276.845
6598021946,-87.7466857,42.064806,438223.869,4657241.298
6598021947,-87.7471181,42.0687369,438191.908,4657678.062
6598021948,-87.7466557,42.0660339,438227.541,4657377.611
6598021949,-87.746687,42.0647655,438223.722,4657236.802
6598021950,-87.7465596,42.064011,438233.531,4657152.937
6598021951,-87.7465536,42.0652754,438235.253,4657293.32
6598021953,-87.7466779,42.0652768,438224.97,4657293.565
6598021954,-87.7477066,42.0698009,438144.254,4657796.625
6598021955,-87.7465347,42.0660524,438237.57,4657379.578
6598021956,-87.7465571,42.0648056,438234.508,4657241.16
6598021958,-87.7465197,42.0663399,438239.089,4657411.488
6598021959,-87.7485819,42.0714313,438073.428,4657978.284
6598021960,-87.7467177,42.0674905,438223.824,4657539.384
6598021961,-87.7465143,42.066764,438239.947,4657458.573
6598021962,-87.7466511,42.067757,438229.592,4657568.925
6598021963,-87.7468971,42.0475532,438189.65,4655325.856
6598021964,-87.7467113,42.0640509,438221.018,4657157.476
6598021965,-87.7469654,42.0687526,438204.556,4657679.695
6598021966,-87.7467808,42.0677452,438218.85,4657567.709
6598021967,-87.7471622,42.0688347,438188.354,4657688.953
6598021968,-87.7476518,42.0697037,438148.694,4657785.793
6598021969,-87.7467055,42.0642214,438221.664,4657176.403
6598021970,-87.7465606,42.064051,438233.487,4657157.379
6598021971,-87.7475194,42.0697465,438159.688,4657790.45
6598021972,-87.7465571,42.0649549,438234.653,4657257.737
6598021973,-87.7465571,42.0647619,438234.465,4657236.308
6598021974,-87.7467245,42.0679921,438223.748,4657595.082
6598021975,-87.7466908,42.0646555,438223.301,4657224.591
6601188433,-87.6691013,41.7792548,444395.374,4625483.936
6601188434,-87.6690691,41.7795168,444398.277,4625513.003
6601188435,-87.6689196,41.7722338,444404.411,4624704.309
6601188437,-87.66547,41.7794426,444697.311,4625502.444
6601188438,-87.6688725,41.7720699,444408.184,4624686.081
6601285361,-87.6726951,41.7794419,444096.878,4625507.038
6601285362,-87.6715073,41.7792608,444195.432,4625486.16
6601285363,-87.6666466,41.7795326,444599.609,4625513.194
6601285365,-87.6702737,41.7794881,444298.145,4625510.597
6601285366,-87.6714992,41.7794668,444196.283,4625509.026
6601285367,-87.6655021,41.7793261,444694.543,4625489.531
6601285368,-87.6703003,41.7792908,444295.764,4625488.708
6601285369,-87.6693959,41.7958082,444385.201,4627321.977
6601285370,-87.666693,41.7793541,444595.599,4625493.406
6601285371,-87.656994,41.7795843,445401.817,4625512.76
6601285372,-87.6654428,41.7795488,444699.663,4625514.218
6601285373,-87.657053,41.7796668,445396.984,4625521.957
6601285374,-87.6569351,41.7795141,445406.653,4625504.929
6601285375,-87.6571448,41.7831439,445392.306,4625908.062
6601285376,-87.6727085,41.7792608,444095.607,4625486.94
6601917679,-87.7386139,41.7469925,438587.846,4621949.287
6603081586,-87.6649687,41.8524067,444801.659,4633603.044
6603090869,-87.7610614,41.7595553,436733.771,4623360.34
6603090878,-87.7610313,41.7583931,436735.132,4623231.284
6604745654,-87.6333809,41.9140237,447474.232,4640424.392
6604745659,-87.6332458,41.9135821,447485.074,4640375.279
6604977527,-87.7176319,42.0190662,440585.013,4652142.201
6605077079,-87.70306,42.0374369,441808.23,4654171.892
6605183681,-87.7447593,42.0135995,438333.757,4651554.419
6605183683,-87.7450626,42.0136012,438308.645,4651554.826
6605250391,-87.6533529,41.8033109,445724.425,4628144.716
6605272899,-87.693316,41.9520928,442538.018,4644689.588
6605512531,-87.6234031,41.8371732,448239.714,4631885.836
6605785192,-87.6635214,41.8488297,444918.73,4633204.971
6609124255,-87.6449709,41.9469521,446540.581,4644087.538
6609165996,-87.6706002,42.0299608,444488.413,4653320.251
6609753069,-87.6629299,41.8157671,444939.504,4629533.77
6609753079,-87.6637459,41.815829,444871.783,4629541.165
6610195971,-87.7580002,42.0181316,437241.857,4652067.243
6610195972,-87.7580198,42.017894,437240.0,4652040.876
6610195973,-87.7580909,42.0173362,437233.565,4651978.996
6610195974,-87.7579183,42.0181981,437248.703,4652074.566
6611473584,-87.5878863,41.7837478,451148.06,4625933.444
6616012854,-87.7050219,42.0337605,441642.481,4653765.036
6616044697,-87.6597111,41.7977458,445191.489,4627530.88
6616202626,-87.6779958,41.8787223,443743.363,4636533.245
6616202628,-87.6777191,41.8787265,443766.326,4636533.53
6616252573,-87.6875282,42.0534061,443108.043,4655934.515
6616252578,-87.6876712,42.0528649,443095.726,4655874.52
6616372688,-87.7041197,42.0283913,441712.255,4653168.277
6616477340,-87.7226289,42.0712115,440220.2,4657935.408
6620420897,-87.6409382,41.8780365,446817.66,4636433.475
6620420898,-87.6396201,41.8781285,446927.107,4636442.874
6624577285,-87.638592,41.8818896,447015.522,4636859.824
6624723482,-87.7681099,41.794829,436182.814,4627281.834
6624753085,-87.767741,41.7948865,436213.52,4627287.944
6624954128,-87.696777,41.9846326,442280.552,4648304.78
6625063413,-87.7459321,41.9963013,438219.914,4649634.646
6637892288,-87.6411099,41.8781127,446803.476,4636442.042
6637892292,-87.642711,41.8792773,446671.592,4636572.338
6637892293,-87.6439251,41.8792601,446570.838,4636571.184
6637892302,-87.6426252,41.8767351,446676.597,4636290.031
6637892303,-87.6411393,41.8792267,446801.961,4636565.745
6637892305,-87.6396141,41.8754408,446925.381,4636144.462
6637892306,-87.6425634,41.8791966,446683.772,4636563.287
6637892308,-87.6440406,41.8791845,446561.191,4636562.862
6637892312,-87.6412369,41.8792924,446793.917,4636573.1
6637892313,-87.6441622,41.8792569,446551.162,4636570.976
6637892314,-87.6411053,41.8779576,446803.729,4636424.819
6642724287,-87.7299559,41.8128564,439369.796,4629255.724
6642724293,-87.7288166,41.8114777,439463.129,4629101.849
6643324773,-87.7391616,41.7492493,438544.459,4622200.24
6643324774,-87.7391504,41.7491369,438545.283,4622187.753
6643324775,-87.7397892,41.7491244,438492.16,4622186.821
6643324776,-87.7403696,41.7491729,438443.95,4622192.621
6643324777,-87.7402426,41.7491244,438454.463,4622187.145
6643324778,-87.7402342,41.7492383,438455.27,4622199.785
6652948925,-87.6454556,41.8756231,446440.809,4636168.331
6652948927,-87.6465152,41.8759637,446353.169,4636206.809
6652948928,-87.6469772,41.8759652,446314.834,4636207.264
6652948929,-87.6473989,41.8759445,446279.824,4636205.23
6653012101,-87.6469388,41.8753808,446317.531,4636142.356
6660947631,-87.6672655,42.0078871,444745.35,4650867.25
6661381644,-87.5683137,41.7589776,452756.33,4623172.396
6661957748,-87.7654952,41.9003181,436504.455,4638992.035
6662822778,-87.6325072,41.8539761,447497.55,4633756.931
6662822784,-87.6345566,41.8540006,447327.455,4633760.907
6663274075,-87.6355204,41.8482027,447242.688,4633117.776
6663287406,-87.6336321,41.8482301,447399.468,4633119.66
6663287407,-87.6327446,41.8482452,447473.155,4633120.793
6663287409,-87.6328458,41.8500567,447466.237,4633321.98
6663287410,-87.6336082,41.8500435,447402.937,4633320.981
6665430050,-87.666066,41.9314287,444778.68,4642377.371
6665430051,-87.6670362,41.9314758,444698.285,4642383.226
6665430052,-87.6661644,41.931428,444770.522,4642377.357
6665430053,-87.6662091,41.931428,444766.816,4642377.386
6668792978,-87.639333,41.8709881,446945.024,4635649.918
6668857199,-87.6398461,41.8858804,446914.771,4637303.687
6668857201,-87.6556759,41.8753763,445592.526,4636147.358
6668857202,-87.63972,41.8857298,446925.109,4637286.888
6670474096,-87.6739391,42.0425768,444223.054,4654723.182
6670474109,-87.6729098,42.0435176,444309.063,4654826.969
6670474110,-87.6738668,42.0425761,444229.037,4654723.057
6670474111,-87.6740884,42.0425781,444210.698,4654723.423
6677413039,-87.6298002,41.8455542,447715.393,4632820.224
6677413042,-87.6300635,41.8528652,447699.49,4633632.1
6677413045,-87.631549,41.8577621,447580.179,4634176.693
6681513261,-87.670616,42.0339939,444490.614,4653768.058
6682377509,-87.6069118,41.8239319,449598.583,4630405.898
6682404925,-87.6010719,41.785917,450054.048,4626181.855
6682547077,-87.5920651,41.7732823,450792.811,4624773.892
6682547080,-87.593399,41.7660124,450676.38,4623967.514
6682547083,-87.5922188,41.7698674,450777.426,4624394.84
6682556389,-87.594552,41.7623461,450577.728,4623561.125
6682556390,-87.5922662,41.7660187,450770.544,4623967.565
6683016081,-87.571127,41.7520922,452517.386,4622409.495
6683016083,-87.5808779,41.7481431,451703.748,4621976.475
6683169198,-87.5685513,41.7444342,452725.909,4621557.85
6683169199,-87.571311,41.7625675,452509.812,4623572.615
6683169200,-87.5688035,41.7590698,452715.681,4623182.902
6683169201,-87.5675268,41.7553542,452819.091,4622769.677
6683169203,-87.5713851,41.7661178,452506.271,4623966.827
6683169204,-87.5712435,41.7593329,452513.038,4623213.456
6683169205,-87.5686773,41.7516991,452720.763,4622364.502
6683169207,-87.5713972,41.7661848,452505.315,4623974.273
6683169208,-87.5712733,41.7607633,452511.616,4623372.283
6683169209,-87.5698013,41.7444168,452621.96,4621556.606
6683169210,-87.5712442,41.7590547,452512.775,4623182.57
6683169211,-87.5700282,41.7591013,452613.895,4623187.073
6683169212,-87.5774134,41.7606987,452001.156,4623368.518
6687201793,-87.7420783,42.0501407,438590.93,4655609.677
6687201804,-87.7420696,42.0505577,438592.052,4655655.971
6687201813,-87.7420638,42.0508441,438592.808,4655687.766
6688172291,-87.6728071,41.9187405,444208.742,4640972.987
6691377862,-87.6458697,41.8933246,446421.238,4638133.941
6691377863,-87.6459933,41.89342,446411.065,4638144.61
6691377864,-87.6365878,41.8879906,447186.838,4637535.966
6695612007,-87.6282229,41.7831747,447795.706,4625893.518
6695612010,-87.6125138,41.8021653,449116.134,4627992.542
6695612011,-87.6155413,41.8021185,448864.59,4627989.143
6695612012,-87.6287742,41.8018949,447765.095,4627972.274
6697328364,-87.6448314,41.8831555,446498.888,4637004.244
6700901185,-87.7619706,41.9700239,436865.599,4646728.774
6702105768,-87.7690318,41.7946855,436106.076,4627266.586
6702126178,-87.7702831,41.7944952,436001.923,4627246.389
6702133659,-87.7729562,41.798037,435783.366,4627641.614
6702133662,-87.7734201,41.7971785,435743.968,4627546.645
6702133664,-87.7734154,41.7970145,435744.195,4627528.433
6702133666,-87.7734067,41.7968393,435744.742,4627508.975
6702243384,-87.7740899,41.7742093,435665.361,4624996.971
6702619275,-87.7125495,41.9412031,440933.887,4643493.593
6703345831,-87.6422407,41.8831746,446713.853,4637004.753
6703345832,-87.6421771,41.8818364,446718.018,4636856.137
6704596258,-87.7680187,41.9759886,436370.407,4647395.506
6704596259,-87.7682508,41.9762337,436351.422,4647422.891
6708445697,-87.6934062,41.7754765,442372.16,4625080.45
6708445698,-87.6836644,41.7738022,443180.311,4624888.078
6708445699,-87.6933023,41.7754618,442380.782,4625078.748
6708445700,-87.6797283,41.7737818,443507.427,4624883.22
6708445701,-87.6882639,41.7737369,442797.985,4624883.877
6708445702,-87.6837108,41.7756122,443178.053,4625089.064
6708445703,-87.728661,41.7749579,439441.686,4625047.097
6708445704,-87.679198,41.773788,443551.506,4624883.56
6708445705,-87.6883828,41.7737209,442788.088,4624882.18
6708445706,-87.6884763,41.7737102,442780.308,4624881.054
6708445707,-87.6931828,41.7754466,442390.7,4625076.98
6708445708,-87.7029047,41.7735079,441580.964,4624868.294
6708445709,-87.6834917,41.7737874,443194.652,4624886.32
6708445710,-87.7031279,41.7735262,441562.431,4624870.477
6708445711,-87.7030157,41.773517,441571.747,4624869.379
6708445712,-87.6931334,41.7736398,442393.188,4624876.347
6708445713,-87.6920255,41.7736566,442485.282,4624877.47
6708445714,-87.7285815,41.7749501,439448.286,4625046.175
6708445715,-87.6832535,41.7737669,443214.431,4624883.887
6708445716,-87.6975202,41.7735902,442028.552,4624873.788
6708445717,-87.703054,41.7753351,441570.214,4625071.261
6710539308,-87.6852802,41.852961,443116.106,4633677.842
6710539317,-87.6854342,41.8538788,443104.136,4633779.844
6710539318,-87.6856617,41.8531568,443084.612,4633699.834
6717896139,-87.6995836,42.0202522,442080.373,4652261.511
6717896140,-87.6995844,42.0202103,442080.269,4652256.86
6717988687,-87.7403102,42.0190061,438707.337,4652151.519
6717996919,-87.7364586,41.991769,439000.212,4649124.635
6717996920,-87.7385965,41.9971861,438828.319,4649727.619
6717996923,-87.7382107,41.9953264,438858.492,4649520.861
6717996924,-87.7243216,42.0061389,440019.004,4650711.547
6718052130,-87.7572924,41.9928929,437275.671,4649264.471
6721369636,-87.6758881,41.7702416,443823.5,4624487.652
6722943237,-87.7420233,41.7509981,438308.204,4622396.448
6722943238,-87.7423256,41.7509608,438283.035,4622392.524
6722943239,-87.7461627,41.7508914,437963.95,4622387.578
6723098744,-87.7574385,41.7489836,437024.607,4622183.956
6723098745,-87.7574449,41.7490368,437024.127,4622189.868
6723098746,-87.7569943,41.7492537,437061.803,4622213.619
6723098747,-87.756946,41.7493737,437065.936,4622226.907
6723098748,-87.7573714,41.7489938,437030.196,4622185.04
6723098749,-87.756855,41.7493903,437073.519,4622228.683
6723098750,-87.7568825,41.7493322,437071.175,4622222.253
6728984752,-87.6458049,41.8475461,446388.375,4633051.246
6728984765,-87.645209,41.8478333,446438.084,4633082.761
6732512451,-87.6292475,41.8236749,447743.482,4630390.708
6733333373,-87.5953148,41.7367739,450494.676,4620722.419
6733397529,-87.5977483,41.7440533,450297.923,4621532.013
6733860095,-87.6288562,41.8018928,447758.281,4627972.091
6733860096,-87.6284836,41.7873006,447777.391,4626351.756
6733860097,-87.6282744,41.7831743,447791.426,4625893.505
6733860098,-87.6286095,41.7909518,447769.893,4626757.209
6736757505,-87.5957547,41.7367678,450458.09,4620721.994
6736757510,-87.6004219,41.7367059,450069.924,4620717.819
6737847100,-87.771325,41.794339,435915.202,4627229.823
6739094969,-87.7609271,41.9678105,436949.878,4646482.253
6739094972,-87.7611212,41.9677232,436933.709,4646472.703
6740304854,-87.7425171,41.9534789,438461.544,4644877.644
6740304856,-87.7421523,41.9389027,438477.765,4643259.004
6740304860,-87.74274,41.9534761,438443.068,4644877.493
6740304862,-87.7445046,41.9607606,438303.847,4645687.553
6740304863,-87.7422529,41.9425481,438472.93,4643663.82
6741726814,-87.7687218,41.7947338,436131.88,4627271.718
6741731719,-87.7686618,41.7743126,436116.596,4625004.394
6741739529,-87.7734535,41.7983289,435742.342,4627674.395
6741739534,-87.7726777,41.7980424,435806.509,4627642.006
6744960432,-87.6361809,41.9185643,447245.769,4640930.244
6744960438,-87.6360806,41.918408,447253.958,4640912.829
6744960452,-87.6362542,41.9184292,447239.58,4640915.289
6745293708,-87.7575762,41.9172323,437177.903,4640864.156
6745293743,-87.7102388,41.9174749,441103.608,4640857.499
6745293756,-87.703796,41.9174348,441637.842,4640848.642
6745293761,-87.7039436,41.9174325,441625.6,4640848.487
6745293765,-87.7052794,41.917418,441514.816,4640847.787
6745293781,-87.7052176,41.9174186,441519.941,4640847.812
6745364288,-87.7446838,41.8112549,438144.947,4629088.412
