region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
97,history_hotspot_bfs,10236070598,512,52,460,1806,2000,1976,12,0.600000000,10881.926500000,10837.703000000,10835.121000000,2.575000000,44.223500000,88447,16.250000000,8.359524028,31.791434087,154.647125047,1.549432036,65.423331907,1.000000000
98,fixed_random_bfs,474728395,512,50,462,790,2000,1976,87,4.350000000,10881.926500000,10752.966000000,10735.061500000,17.897500000,128.960500000,257921,55.000000000,8.359524028,21.528906298,104.149722999,1.102736358,44.131776374,1.000000000
99,fixed_random_bfs,5640218854,512,24,488,125,2000,1976,2,0.100000000,10881.926500000,10847.327000000,10846.989000000,0.331000000,34.599500000,69199,14.050000000,8.359524028,21.485784926,103.485715149,1.077290794,44.057605522,1.000000000
100,fixed_random_bfs,1328157992,512,21,491,326,2000,1976,2,0.100000000,10881.926500000,10874.460000000,10873.954000000,0.499000000,7.466500000,14933,4.150000000,8.359524028,27.362058547,132.904960301,1.491917288,56.245789303,1.000000000
101,history_hotspot_bfs,475544038,512,31,481,145,2000,1976,406,20.300000000,10881.926500000,10696.318500000,10660.324500000,35.987000000,185.608000000,371216,66.700000000,8.359524028,27.346846473,135.284724151,1.487487001,55.938573203,1.000000000
102,fixed_random_bfs,5230804046,512,33,479,563,2000,1976,3,0.150000000,10881.926500000,10846.836000000,10846.152500000,0.676500000,35.090500000,70181,16.750000000,8.359524028,26.865759837,128.566969700,1.102269419,55.219155970,1.000000000
103,history_hotspot_bfs,12244620635,512,29,483,196,2000,1976,48,2.400000000,10881.926500000,10821.625000000,10813.281000000,8.337000000,60.301500000,120603,19.400000000,8.359524028,28.917700919,138.198269250,1.482536372,59.429338481,1.000000000
104,fixed_random_bfs,11380488696,512,26,486,244,2000,1976,83,4.150000000,10881.926500000,10785.441000000,10766.504000000,18.930000000,96.485500000,192971,34.500000000,8.359524028,27.204693192,132.112066498,1.460192727,55.870100478,1.000000000
105,fixed_random_bfs,1587092665,512,19,493,187,2000,1976,0,0.000000000,10881.926500000,10878.005000000,10877.998000000,0.000000000,3.921500000,7843,1.100000000,8.359524028,27.349193917,132.735776101,1.494428455,56.229629607,1.000000000
106,history_hotspot_bfs,510791951,512,47,465,304,2000,1976,147,7.350000000,10881.926500000,10755.641000000,10732.902500000,22.731500000,126.285500000,252571,49.300000000,8.359524028,24.127239216,120.437743148,1.541265576,49.490063549,1.000000000
107,fixed_random_bfs,6340099264,512,41,471,691,2000,1976,11,0.550000000,10881.926500000,10795.767000000,10793.668000000,2.092000000,86.159500000,172319,29.550000000,8.359524028,22.863206381,112.236433349,1.147661969,46.918337991,1.000000000
108,fixed_random_bfs,12463880315,512,34,478,534,2000,1976,2,0.100000000,10881.926500000,10858.815500000,10858.355500000,0.453000000,23.111000000,46222,6.700000000,8.359524028,28.079190891,134.883628348,1.490365438,57.740631401,1.000000000
109,history_hotspot_bfs,1788788569,512,44,468,380,2000,1976,81,4.050000000,10881.926500000,10743.342000000,10735.513500000,7.821500000,138.584500000,277169,51.950000000,8.359524028,31.470837230,151.605238850,1.535938457,64.726844920,1.000000000
110,fixed_random_bfs,1361251984,512,16,496,86,2000,1976,0,0.000000000,10881.926500000,10859.662000000,10859.655000000,0.000000000,22.264500000,44529,6.000000000,8.359524028,27.815657925,135.023034850,1.520992399,57.187461983,1.000000000
