region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
893,fixed_random_bfs,12055130663,512,22,490,189,500,497,0,0.000000000,10410.840000000,10402.884000000,10402.878000000,0.000000000,7.956000000,3978,3.800000000,7.851052488,23.807115966,105.551367349,0.974357446,12.242155364,1.000000000
894,fixed_random_bfs,13038244561,512,35,477,765,500,497,0,0.000000000,10410.840000000,10406.446000000,10406.440000000,0.000000000,4.394000000,2197,1.600000000,7.851052488,30.039962084,125.800977699,1.684675317,15.509806238,1.000000000
895,history_hotspot_bfs,11397043896,512,38,474,445,500,497,7,1.400000000,10410.840000000,10370.116000000,10364.200000000,5.910000000,40.724000000,20362,16.000000000,7.851052488,27.105706864,112.996040149,1.214770724,13.969862989,1.000000000
896,fixed_random_bfs,12055135304,512,25,487,404,500,497,0,0.000000000,10410.840000000,10397.894000000,10397.888000000,0.000000000,12.946000000,6473,5.400000000,7.851052488,27.081045704,114.614243098,1.197766934,13.949976922,1.000000000
897,spatial_uniform_bfs,1148143211,512,33,479,873,500,497,0,0.000000000,10410.840000000,10402.434000000,10402.428000000,0.000000000,8.406000000,4203,3.800000000,7.851052488,24.552438198,101.323734799,1.239724850,12.644611283,1.000000000
898,fixed_random_bfs,6249235104,512,45,467,547,500,497,8,1.600000000,10410.840000000,10331.750000000,10328.776000000,2.968000000,79.090000000,39545,34.200000000,7.851052488,28.099078750,112.373560250,1.007585281,14.483552596,1.000000000
899,history_hotspot_bfs,11429488481,512,37,475,312,500,497,36,7.200000000,10410.840000000,10236.990000000,10220.796000000,16.188000000,173.850000000,86925,69.800000000,7.851052488,30.435771698,132.088508000,1.238248759,15.694896279,1.000000000
900,fixed_random_bfs,6505017036,512,31,481,607,500,497,1,0.200000000,10410.840000000,10402.062000000,10401.074000000,0.982000000,8.778000000,4389,2.800000000,7.851052488,23.758005964,96.384513698,1.393842009,12.222344146,1.000000000
901,fixed_random_bfs,1143316741,512,32,480,268,500,497,1,0.200000000,10410.840000000,10382.534000000,10381.890000000,0.638000000,28.306000000,14153,7.800000000,7.851052488,30.347146332,116.350521299,1.754080170,15.654951930,1.000000000
902,history_hotspot_bfs,12148105780,512,40,472,501,500,497,15,3.000000000,10410.840000000,10283.988000000,10275.532000000,8.450000000,126.852000000,63426,48.000000000,7.851052488,26.642302116,111.762619550,1.299428629,13.715384290,1.000000000
903,fixed_random_bfs,500335384,512,31,481,494,500,497,0,0.000000000,10410.840000000,10384.468000000,10384.462000000,0.000000000,26.372000000,13186,6.000000000,7.851052488,27.457847788,117.630077398,1.300558765,14.143501124,1.000000000
904,fixed_random_bfs,1551004795,512,17,495,272,500,497,0,0.000000000,10410.840000000,10408.000000000,10407.994000000,0.000000000,2.840000000,1420,1.400000000,7.851052488,26.686215334,111.017209899,1.740592747,13.754154056,1.000000000
905,fixed_random_bfs,2213321429,512,26,486,181,500,497,90,18.000000000,10410.840000000,10256.208000000,10213.914000000,42.288000000,154.632000000,77316,60.000000000,7.851052488,27.807368924,116.648268802,1.411962225,14.275757001,1.000000000
906,fixed_random_bfs,1550561072,512,32,480,292,500,497,1,0.200000000,10410.840000000,10403.000000000,10402.218000000,0.776000000,7.840000000,3920,3.400000000,7.851052488,27.925630922,113.618236198,1.697772306,14.389950831,1.000000000
907,fixed_random_bfs,128668294,512,27,485,365,500,497,24,4.800000000,10410.840000000,10314.574000000,10293.200000000,21.368000000,96.266000000,48133,37.800000000,7.851052488,27.968718860,111.174408150,1.566071475,14.406798227,1.000000000
908,fixed_random_bfs,3134151980,512,23,489,123,500,497,0,0.000000000,10410.840000000,10407.208000000,10407.202000000,0.000000000,3.632000000,1816,4.400000000,7.851052488,27.938933616,116.853856452,1.324606776,14.396408322,1.000000000
909,fixed_random_bfs,12051483867,512,30,482,451,500,497,0,0.000000000,10410.840000000,10390.084000000,10390.078000000,0.000000000,20.756000000,10378,8.000000000,7.851052488,23.280725072,97.035150550,1.269986048,11.984913591,1.000000000
910,history_hotspot_bfs,13507274445,512,41,471,301,500,497,47,9.400000000,10410.840000000,10234.812000000,10200.754000000,34.052000000,176.028000000,88014,67.200000000,7.851052488,26.768650976,110.221417599,1.739482614,13.778121475,1.000000000
911,fixed_random_bfs,2184077119,512,38,474,835,500,497,2,0.400000000,10410.840000000,10360.484000000,10359.472000000,1.006000000,50.356000000,25178,16.200000000,7.851052488,26.897127226,110.982508752,1.732869729,13.855059835,1.000000000
912,fixed_random_bfs,8934377491,512,17,495,272,500,497,0,0.000000000,10410.840000000,10403.248000000,10403.242000000,0.000000000,7.592000000,3796,3.000000000,7.851052488,24.546970350,100.598038901,1.288938148,12.631947185,1.000000000
